subset_name,strategy,n_layers,layer_indices,layer_ids,ref_set,metric,k,auroc
single_l22,single,1,[8],[22],train_val,euclidean,9,0.7869025231028177
single_l22,single,1,[8],[22],train_val,euclidean,15,0.7889443104759746
single_l22,single,1,[8],[22],train_val,euclidean,31,0.7904983087604589
single_l22,single,1,[8],[22],train_val,euclidean,63,0.7912013465179887
single_l22,single,1,[8],[22],train_val,euclidean,127,0.7916800725048148
single_l22,single,1,[8],[22],train_val,cosine,1,0.7533730922979819
single_l22,single,1,[8],[22],train_val,cosine,3,0.7778614316464094
single_l22,single,1,[8],[22],train_val,cosine,5,0.7839000469339203
single_l22,single,1,[8],[22],train_val,cosine,9,0.7873504992798072
single_l22,single,1,[8],[22],train_val,cosine,15,0.78915729336937
single_l22,single,1,[8],[22],train_val,cosine,31,0.7905102850021848
single_l22,single,1,[8],[22],train_val,cosine,63,0.791243587046238
single_l22,single,1,[8],[22],train_val,cosine,127,0.7917030539416402
single_l23,single,1,[9],[23],train,euclidean,1,0.7621570182394924
single_l23,single,1,[9],[23],train,euclidean,3,0.7813504021751445
single_l23,single,1,[9],[23],train,euclidean,5,0.786241564032433
single_l23,single,1,[9],[23],train,euclidean,9,0.789152114454029
single_l23,single,1,[9],[23],train,euclidean,15,0.7905060771334704
single_l23,single,1,[9],[23],train,euclidean,31,0.7915845862532165
single_l23,single,1,[9],[23],train,euclidean,63,0.792123193448672
single_l23,single,1,[9],[23],train,euclidean,127,0.7924371651912153
single_l23,single,1,[9],[23],train,cosine,1,0.7616580621146158
single_l23,single,1,[9],[23],train,cosine,3,0.782761009241127
single_l23,single,1,[9],[23],train,cosine,5,0.7870095000728284
single_l23,single,1,[9],[23],train,cosine,9,0.7895444172911037
single_l23,single,1,[9],[23],train,cosine,15,0.7906294000550259
single_l23,single,1,[9],[23],train,cosine,31,0.7915902506918708
single_l23,single,1,[9],[23],train,cosine,63,0.7921231934486721
single_l23,single,1,[9],[23],train,cosine,127,0.792412241661137
single_l23,single,1,[9],[23],val,euclidean,1,0.7774925957694735
single_l23,single,1,[9],[23],val,euclidean,3,0.7884875948793475
single_l23,single,1,[9],[23],val,euclidean,5,0.7903940830892229
single_l23,single,1,[9],[23],val,euclidean,9,0.791478094806519
single_l23,single,1,[9],[23],val,euclidean,15,0.7918911133049572
single_l23,single,1,[9],[23],val,euclidean,31,0.7922031429542475
single_l23,single,1,[9],[23],val,euclidean,63,0.7924394309666769
single_l23,single,1,[9],[23],val,euclidean,127,0.7925355645826926
single_l23,single,1,[9],[23],val,cosine,1,0.7771383255919337
single_l23,single,1,[9],[23],val,cosine,3,0.7889726326692453
single_l23,single,1,[9],[23],val,cosine,5,0.7905821424525401
single_l23,single,1,[9],[23],val,cosine,9,0.7915321497353898
single_l23,single,1,[9],[23],val,cosine,15,0.7918589069251809
single_l23,single,1,[9],[23],val,cosine,31,0.7921633300425642
single_l23,single,1,[9],[23],val,cosine,63,0.7924219521274013
single_l23,single,1,[9],[23],val,cosine,127,0.7925297383029342
single_l23,single,1,[9],[23],train_val,euclidean,1,0.7570295683697746
single_l23,single,1,[9],[23],train_val,euclidean,3,0.7787276052371781
single_l23,single,1,[9],[23],train_val,euclidean,5,0.7849296800401366
single_l23,single,1,[9],[23],train_val,euclidean,9,0.7885798443088575
single_l23,single,1,[9],[23],train_val,euclidean,15,0.7900911165417793
single_l23,single,1,[9],[23],train_val,euclidean,31,0.791340206185567
single_l23,single,1,[9],[23],train_val,euclidean,63,0.791972357539368
single_l23,single,1,[9],[23],train_val,euclidean,127,0.7922976581592192
single_l23,single,1,[9],[23],train_val,cosine,1,0.756470083671851
single_l23,single,1,[9],[23],train_val,cosine,3,0.7804487853825115
single_l23,single,1,[9],[23],train_val,cosine,5,0.7859635210150674
single_l23,single,1,[9],[23],train_val,cosine,9,0.789047079577271
single_l23,single,1,[9],[23],train_val,cosine,15,0.7902327275081324
single_l23,single,1,[9],[23],train_val,cosine,31,0.7913541245205458
single_l23,single,1,[9],[23],train_val,cosine,63,0.7919577918399716
single_l23,single,1,[9],[23],train_val,cosine,127,0.792306397578857
single_l24,single,1,[10],[24],train,euclidean,1,0.762315946204017
single_l24,single,1,[10],[24],train,euclidean,3,0.7810416093479422
single_l24,single,1,[10],[24],train,euclidean,5,0.7856233310136109
single_l24,single,1,[10],[24],train,euclidean,9,0.7883577983136156
single_l24,single,1,[10],[24],train,euclidean,15,0.789456699412517
single_l24,single,1,[10],[24],train,euclidean,31,0.7903367913382641
single_l24,single,1,[10],[24],train,euclidean,63,0.7907148521581511
single_l24,single,1,[10],[24],train,euclidean,127,0.7908724853938403
single_l24,single,1,[10],[24],train,cosine,1,0.7618435320202626
single_l24,single,1,[10],[24],train,cosine,3,0.7823769603003771
single_l24,single,1,[10],[24],train,cosine,5,0.7864330220589426
single_l24,single,1,[10],[24],train,cosine,9,0.7886979883150722
single_l24,single,1,[10],[24],train,cosine,15,0.7895661039990938
single_l24,single,1,[10],[24],train,cosine,31,0.7904088106297238
single_l24,single,1,[10],[24],train,cosine,63,0.7907274757642946
single_l24,single,1,[10],[24],train,cosine,127,0.790883166906731
single_l24,single,1,[10],[24],val,euclidean,1,0.7779727783262393
single_l24,single,1,[10],[24],val,euclidean,3,0.7875440612406738
single_l24,single,1,[10],[24],val,euclidean,5,0.7893385554063022
single_l24,single,1,[10],[24],val,euclidean,9,0.7902432471799188
single_l24,single,1,[10],[24],val,euclidean,15,0.7905225849261196
single_l24,single,1,[10],[24],val,euclidean,31,0.7907841201508359
single_l24,single,1,[10],[24],val,euclidean,63,0.7908796064024342
single_l24,single,1,[10],[24],val,euclidean,127,0.7909194193141175
single_l24,single,1,[10],[24],val,cosine,1,0.7776324264836784
single_l24,single,1,[10],[24],val,cosine,3,0.7879583744679475
single_l24,single,1,[10],[24],val,cosine,5,0.7894617164867532
single_l24,single,1,[10],[24],val,cosine,9,0.7902518247584521
single_l24,single,1,[10],[24],val,cosine,15,0.7904934535273268
single_l24,single,1,[10],[24],val,cosine,31,0.7907705254980659
single_l24,single,1,[10],[24],val,cosine,63,0.7908786353558077
single_l24,single,1,[10],[24],val,cosine,127,0.7909226561362055
single_l24,single,1,[10],[24],train_val,euclidean,1,0.7591691077699914
single_l24,single,1,[10],[24],train_val,euclidean,3,0.778974898444707
single_l24,single,1,[10],[24],train_val,euclidean,5,0.7845580928644256
single_l24,single,1,[10],[24],train_val,euclidean,9,0.7879143536875496
single_l24,single,1,[10],[24],train_val,euclidean,15,0.7892476007056273
single_l24,single,1,[10],[24],train_val,euclidean,31,0.7901914580265096
single_l24,single,1,[10],[24],train_val,euclidean,63,0.7906287526906084
single_l24,single,1,[10],[24],train_val,euclidean,127,0.7908226383336839
single_l24,single,1,[10],[24],train_val,cosine,1,0.758652996488048
single_l24,single,1,[10],[24],train_val,cosine,3,0.7805347230089499
single_l24,single,1,[10],[24],train_val,cosine,5,0.7855318907896227
single_l24,single,1,[10],[24],train_val,cosine,9,0.7882954894884202
single_l24,single,1,[10],[24],train_val,cosine,15,0.7893798248879251
single_l24,single,1,[10],[24],train_val,cosine,31,0.7902108789590381
single_l24,single,1,[10],[24],train_val,cosine,63,0.7906159672433604
single_l24,single,1,[10],[24],train_val,cosine,127,0.7908365566686626
single_l25,single,1,[11],[25],train,euclidean,1,0.7575872728155496
single_l25,single,1,[11],[25],train,euclidean,3,0.7766401786725792
single_l25,single,1,[11],[25],train,euclidean,5,0.7813669099677936
single_l25,single,1,[11],[25],train,euclidean,9,0.7840874589328197
single_l25,single,1,[11],[25],train,euclidean,15,0.7850610950169123
single_l25,single,1,[11],[25],train,euclidean,31,0.7855890206994772
single_l25,single,1,[11],[25],train,euclidean,63,0.7858282218517858
single_l25,single,1,[11],[25],train,euclidean,127,0.7859227370567576
single_l25,single,1,[11],[25],train,cosine,1,0.7570608037029245
single_l25,single,1,[11],[25],train,cosine,3,0.7780592014759908
single_l25,single,1,[11],[25],train,cosine,5,0.7821914903947305
single_l25,single,1,[11],[25],train,cosine,9,0.7844365501950186
single_l25,single,1,[11],[25],train,cosine,15,0.7851671009402967
single_l25,single,1,[11],[25],train,cosine,31,0.7856252731068636
single_l25,single,1,[11],[25],train,cosine,63,0.7858573532505785
single_l25,single,1,[11],[25],train,cosine,127,0.7859127029082845
single_l25,single,1,[11],[25],val,euclidean,1,0.7741931411739953
single_l25,single,1,[11],[25],val,euclidean,3,0.7838188026995097
single_l25,single,1,[11],[25],val,euclidean,5,0.7851517260353785
single_l25,single,1,[11],[25],val,euclidean,9,0.785587725970642
single_l25,single,1,[11],[25],val,euclidean,15,0.785718817265209
single_l25,single,1,[11],[25],val,euclidean,31,0.7857495670750456
single_l25,single,1,[11],[25],val,euclidean,63,0.7857793458382559
single_l25,single,1,[11],[25],val,euclidean,127,0.7857605722701451
single_l25,single,1,[11],[25],val,cosine,1,0.7738692971240836
single_l25,single,1,[11],[25],val,cosine,3,0.7842196831151176
single_l25,single,1,[11],[25],val,cosine,5,0.7852507727912736
single_l25,single,1,[11],[25],val,cosine,9,0.7855501788344204
single_l25,single,1,[11],[25],val,cosine,15,0.7856817556523006
single_l25,single,1,[11],[25],val,cosine,31,0.7857113725744064
single_l25,single,1,[11],[25],val,cosine,63,0.7857636472511289
single_l25,single,1,[11],[25],val,cosine,127,0.7857450355241224
single_l25,single,1,[11],[25],train_val,euclidean,1,0.7544281344575896
single_l25,single,1,[11],[25],train_val,euclidean,3,0.7752810370777969
single_l25,single,1,[11],[25],train_val,euclidean,5,0.7808645551797246
single_l25,single,1,[11],[25],train_val,euclidean,9,0.7839424493032741
single_l25,single,1,[11],[25],train_val,euclidean,15,0.7849895612487658
single_l25,single,1,[11],[25],train_val,euclidean,31,0.7856029390344561
single_l25,single,1,[11],[25],train_val,euclidean,63,0.7858159219278512
single_l25,single,1,[11],[25],train_val,euclidean,127,0.7859075239929436
single_l25,single,1,[11],[25],train_val,cosine,1,0.753867031348622
single_l25,single,1,[11],[25],train_val,cosine,3,0.7769128809334995
single_l25,single,1,[11],[25],train_val,cosine,5,0.7817841363349464
single_l25,single,1,[11],[25],train_val,cosine,9,0.7842850669212966
single_l25,single,1,[11],[25],train_val,cosine,15,0.7851159591513053
single_l25,single,1,[11],[25],train_val,cosine,31,0.7856207415559404
single_l25,single,1,[11],[25],train_val,cosine,63,0.7858220718898186
single_l25,single,1,[11],[25],train_val,cosine,127,0.7858963569567398
single_l26,single,1,[12],[26],train,euclidean,1,0.7595487870009225
single_l26,single,1,[12],[26],train,euclidean,3,0.778638592629756
single_l26,single,1,[12],[26],train,euclidean,5,0.7832235511175129
single_l26,single,1,[12],[26],train,euclidean,9,0.7857634854100244
single_l26,single,1,[12],[26],train,euclidean,15,0.7866413115603101
single_l26,single,1,[12],[26],train,euclidean,31,0.7871083849876191
single_l26,single,1,[12],[26],train,euclidean,63,0.7872919128000129
single_l26,single,1,[12],[26],train,euclidean,127,0.787377688585347
single_l26,single,1,[12],[26],train,cosine,1,0.7590529058570296
single_l26,single,1,[12],[26],train,cosine,3,0.7800365760895953
single_l26,single,1,[12],[26],train,cosine,5,0.7839965042321448
single_l26,single,1,[12],[26],train,cosine,9,0.7860798847691337
single_l26,single,1,[12],[26],train,cosine,15,0.7867774199291135
single_l26,single,1,[12],[26],train,cosine,31,0.7871067665765752
single_l26,single,1,[12],[26],train,cosine,63,0.7873110100503327
single_l26,single,1,[12],[26],train,cosine,127,0.7873851332761495
single_l26,single,1,[12],[26],val,euclidean,1,0.7753661654987134
single_l26,single,1,[12],[26],val,euclidean,3,0.785283788376572
single_l26,single,1,[12],[26],val,euclidean,5,0.7863781579245497
single_l26,single,1,[12],[26],val,euclidean,9,0.7870002751298776
single_l26,single,1,[12],[26],val,euclidean,15,0.7872957969865186
single_l26,single,1,[12],[26],val,euclidean,31,0.7874204146369095
single_l26,single,1,[12],[26],val,euclidean,63,0.787429477738756
single_l26,single,1,[12],[26],val,euclidean,127,0.7873576202884008
single_l26,single,1,[12],[26],val,cosine,1,0.7750547832138406
single_l26,single,1,[12],[26],val,cosine,3,0.7857157422842254
single_l26,single,1,[12],[26],val,cosine,5,0.7864844875301428
single_l26,single,1,[12],[26],val,cosine,9,0.7869929922801793
single_l26,single,1,[12],[26],val,cosine,15,0.7872588972147145
single_l26,single,1,[12],[26],val,cosine,31,0.7873993752933369
single_l26,single,1,[12],[26],val,cosine,63,0.7874048778908866
single_l26,single,1,[12],[26],val,cosine,127,0.7873375519914547
single_l26,single,1,[12],[26],train_val,euclidean,1,0.7563207043324864
single_l26,single,1,[12],[26],train_val,euclidean,3,0.7774086002362881
single_l26,single,1,[12],[26],train_val,euclidean,5,0.7827121332275971
single_l26,single,1,[12],[26],train_val,euclidean,9,0.7855890206994773
single_l26,single,1,[12],[26],train_val,euclidean,15,0.7866335431872987
single_l26,single,1,[12],[26],train_val,euclidean,31,0.7871297480134004
single_l26,single,1,[12],[26],train_val,euclidean,63,0.7872705497742317
single_l26,single,1,[12],[26],train_val,euclidean,127,0.7873634465681593
single_l26,single,1,[12],[26],train_val,cosine,1,0.7557659130265905
single_l26,single,1,[12],[26],train_val,cosine,3,0.7790239362993414
single_l26,single,1,[12],[26],train_val,cosine,5,0.7836556668662706
single_l26,single,1,[12],[26],train_val,cosine,9,0.7859419961481817
single_l26,single,1,[12],[26],train_val,cosine,15,0.786742300409458
single_l26,single,1,[12],[26],train_val,cosine,31,0.787130395377818
single_l26,single,1,[12],[26],train_val,cosine,63,0.7872611629901762
single_l26,single,1,[12],[26],train_val,cosine,127,0.787337228309246
single_l27,single,1,[13],[27],train,euclidean,1,0.7492414507436599
single_l27,single,1,[13],[27],train,euclidean,3,0.7686423149751573
single_l27,single,1,[13],[27],train,euclidean,5,0.7734104775930991
single_l27,single,1,[13],[27],train,euclidean,9,0.7760883005065626
single_l27,single,1,[13],[27],train,euclidean,15,0.7771959410251015
single_l27,single,1,[13],[27],train,euclidean,31,0.7779892861188884
single_l27,single,1,[13],[27],train,euclidean,63,0.7783132920099047
single_l27,single,1,[13],[27],train,euclidean,127,0.7785664114971922
single_l27,single,1,[13],[27],train,cosine,1,0.7487026817071
single_l27,single,1,[13],[27],train,cosine,3,0.7699729725355646
single_l27,single,1,[13],[27],train,cosine,5,0.7741555940377738
single_l27,single,1,[13],[27],train,cosine,9,0.7764176471540243
single_l27,single,1,[13],[27],train,cosine,15,0.7772956351454143
single_l27,single,1,[13],[27],train,cosine,31,0.778028775348363
single_l27,single,1,[13],[27],train,cosine,63,0.7783323892602243
single_l27,single,1,[13],[27],train,cosine,127,0.7785880982051822
single_l27,single,1,[13],[27],val,euclidean,1,0.765556005114179
single_l27,single,1,[13],[27],val,euclidean,3,0.7756005114178899
single_l27,single,1,[13],[27],val,euclidean,5,0.7770192105390927
single_l27,single,1,[13],[27],val,euclidean,9,0.7778290634255288
single_l27,single,1,[13],[27],val,euclidean,15,0.778200326919031
single_l27,single,1,[13],[27],val,euclidean,31,0.7783220314295425
single_l27,single,1,[13],[27],val,euclidean,63,0.7784573305928241
single_l27,single,1,[13],[27],val,euclidean,127,0.7786071954555017
single_l27,single,1,[13],[27],val,cosine,1,0.7652630727152081
single_l27,single,1,[13],[27],val,cosine,3,0.7760577125378304
single_l27,single,1,[13],[27],val,cosine,5,0.777163249122012
single_l27,single,1,[13],[27],val,cosine,9,0.7778293871077376
single_l27,single,1,[13],[27],val,cosine,15,0.7781415785981323
single_l27,single,1,[13],[27],val,cosine,31,0.7783218695884381
single_l27,single,1,[13],[27],val,cosine,63,0.778487433038243
single_l27,single,1,[13],[27],val,cosine,127,0.7786211137904805
single_l27,single,1,[13],[27],train_val,euclidean,1,0.7458881030604153
single_l27,single,1,[13],[27],train_val,euclidean,3,0.7667924711518233
single_l27,single,1,[13],[27],train_val,euclidean,5,0.7725180857434171
single_l27,single,1,[13],[27],train_val,euclidean,9,0.7756393532829468
single_l27,single,1,[13],[27],train_val,euclidean,15,0.7769751897586948
single_l27,single,1,[13],[27],train_val,euclidean,31,0.7778572237776951
single_l27,single,1,[13],[27],train_val,euclidean,63,0.7782326951399116
single_l27,single,1,[13],[27],train_val,euclidean,127,0.7784641279192089
single_l27,single,1,[13],[27],train_val,cosine,1,0.7453001343281167
single_l27,single,1,[13],[27],train_val,cosine,3,0.7684058651216237
single_l27,single,1,[13],[27],train_val,cosine,5,0.7734672838207447
single_l27,single,1,[13],[27],train_val,cosine,9,0.7760298758678729
single_l27,single,1,[13],[27],train_val,cosine,15,0.7771174480894658
single_l27,single,1,[13],[27],train_val,cosine,31,0.777880852578938
single_l27,single,1,[13],[27],train_val,cosine,63,0.7782475845215168
single_l27,single,1,[13],[27],train_val,cosine,127,0.7784744857498909
single_l28,single,1,[14],[28],train,euclidean,1,0.7453113013643204
single_l28,single,1,[14],[28],train,euclidean,3,0.7658868083315802
single_l28,single,1,[14],[28],train,euclidean,5,0.7713259641683794
single_l28,single,1,[14],[28],train,euclidean,9,0.7748165531081584
single_l28,single,1,[14],[28],train,euclidean,15,0.77656670281118
single_l28,single,1,[14],[28],train,euclidean,31,0.7776597776303226
single_l28,single,1,[14],[28],train,euclidean,63,0.778149832494457
single_l28,single,1,[14],[28],train,euclidean,127,0.7783828836847982
single_l28,single,1,[14],[28],train,cosine,1,0.7447678389357328
single_l28,single,1,[14],[28],train,cosine,3,0.7674356277007235
